symbol,name,asset_class,exchange,status,coverage_percent,missing_fields,missing_reasons
7818,溢泰實業,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
7819,精誠金融,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
7820,立盈,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
7821,神數,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
7822,倍利科,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
7823,奧義賽博-KY創,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
7827,漢康-KY創,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
7828,創新服務,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
7835,永悅健康-創,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
7839,達人網,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
7842,天能綠電,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
7855,和運租車,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8011,台通,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8016,矽創,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8021,尖點,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8024,佑華,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8027,鈦昇,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8028,昇陽半導體,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8032,光菱,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8033,雷虎,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8034,榮群,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8038,長園科,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8039,台虹,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8040,九暘,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8042,金山電,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8043,蜜望實,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8044,網家,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8045,達運光電,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8046,南電,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8047,星雲,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8048,德勝,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8049,晶采,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8050,廣積,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8054,安國,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8059,凱碩,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8064,東捷,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8066,來思達,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8067,志旭,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8068,全達,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8069,元太,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8070,長華*,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8071,能率網通,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8072,陞泰,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8074,鉅橡,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8076,伍豐,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8077,洛碁,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8080,泰霖,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8081,致新,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8083,瑞穎,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8084,巨虹,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8085,福華,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8086,宏捷科,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8087,麗升能源,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8088,品安,stock,TPEx,partial,85.71,發行股數 | 歷季財報,company_master_field_missing | quarter_history_incomplete
8089,康全電訊,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8091,翔名,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8092,建暐,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8093,保銳,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8096,擎亞,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8097,常珵,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8099,大世科,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8101,華冠,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
8102,傑霖科技,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8103,瀚荃,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8104,錸寶,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
8105,凌巨,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8107,大億金茂,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8109,博大,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8110,華東,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8111,立碁,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8112,至上,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8114,振樺電,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8121,越峰,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8131,福懋科,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8147,正淩,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8150,南茂,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8155,博智,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8162,微矽電子-創,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8163,達方,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8171,天宇,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8176,智捷,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8182,加高,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8183,精星,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8201,無敵,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
8210,勤誠,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8213,志超,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8215,明基材,stock,TWSE,partial,85.71,本益比狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8222,寶一,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8227,巨有科技,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8234,新漢,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8240,華宏,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8249,菱光,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8255,朋程,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8261,富鼎,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8271,宇瞻,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8272,全景軟體,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8277,商丞,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8279,生展,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8284,三竹,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8289,泰藝,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8291,尚茂,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8299,群聯,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8341,日友,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8342,益張,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8349,恒耀國際,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8354,冠好,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8358,金居,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8367,建新國際,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8374,羅昇,stock,TWSE,partial,85.71,本益比狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8383,千附,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8390,金益鼎,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8401,白紗科,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8403,盛弘,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8404,百和興業-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8409,商之器,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8410,森田,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8411,福貞-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8415,大國鋼,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8416,實威,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8421,旭源,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8422,可寧衛*,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8423,保綠-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8424,惠普,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8426,紅木-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8429,金麗-KY,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8431,匯鑽科,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8432,東生華,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8433,弘帆,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8435,鉅邁,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8436,大江,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8437,大地-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8438,昶昕,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8440,綠電,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8442,威宏-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8443,阿瘦,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
8444,綠河-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8446,華研,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8450,霹靂,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8454,富邦媒,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8455,大拓-KY,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8462,柏文,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8463,潤泰材,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8464,億豐,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8466,美吉吉-KY,stock,TWSE,partial,85.71,本益比狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8467,波力-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8472,納維康,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8473,山林水,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8476,台境*,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8477,創業家,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8478,東哥遊艇,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8481,政伸,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8482,商億-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8487,愛爾達-創,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8488,吉源-KY,stock,TWSE,partial,78.57,本益比狀態 | 殖利率狀態 | 歷季財報,valuation_source_missing | valuation_source_missing | quarter_history_incomplete
8489,三貝德,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8499,鼎炫-KY,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8905,裕國,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8906,花王,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8908,欣雄,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8916,光隆,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8917,欣泰,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8921,沈氏,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8923,時報,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8924,大田,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8926,台汽電,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
8927,北基,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8928,鉅明,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8929,富堡,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8930,青鋼,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8931,大汽電,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8932,智通*,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8933,愛地雅,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8935,邦泰,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8936,國統,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8937,合騏*,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8938,明安,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8940,新天地,stock,TWSE,partial,85.71,殖利率狀態 | 歷季財報,valuation_source_missing | quarter_history_incomplete
8941,關中,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8942,森鉅,stock,TPEx,partial,92.86,歷季財報,quarter_history_incomplete
8996,高力,stock,TWSE,partial,92.86,歷季財報,quarter_history_incomplete
9103,美德醫療-DR,stock,TWSE,partial,50.0,本益比狀態 | 股價淨值比狀態 | 殖利率狀態 | EPS | ROE | 淨利率 | 歷季財報,valuation_source_missing | valuation_source_missing | valuation_source_missing | financial_statement_missing | financial_statement_missing | financial_statement_missing | quarter_history_incomplete
910322,康師傅-DR,stock,TWSE,partial,50.0,本益比狀態 | 股價淨值比狀態 | 殖利率狀態 | EPS | ROE | 淨利率 | 歷季財報,valuation_source_missing | valuation_source_missing | valuation_source_missing | financial_statement_missing | financial_statement_missing | financial_statement_missing | quarter_history_incomplete
9105,泰金寶-DR,stock,TWSE,partial,78.57,本益比狀態 | 股價淨值比狀態 | 殖利率狀態,valuation_source_missing | valuation_source_missing | valuation_source_missing
910861,神州-DR,stock,TWSE,partial,50.0,本益比狀態 | 股價淨值比狀態 | 殖利率狀態 | EPS | ROE | 淨利率 | 歷季財報,valuation_source_missing | valuation_source_missing | valuation_source_missing | financial_statement_missing | financial_statement_missing | financial_statement_missing | quarter_history_incomplete
9110,越南控-DR,stock,TWSE,partial,57.14,本益比狀態 | 股價淨值比狀態 | 殖利率狀態 | ROE | 負債比 | 淨利率,valuation_source_missing | valuation_source_missing | valuation_source_missing | financial_statement_missing | financial_statement_missing | financial_statement_missing
